CC_Pop,avg_nuclei,rerun16,Sample_ID,HEXTag,DECTag,DPH,Sex,FLeng_mm,TLeng_mm,mass_g,K,SGR,DNA_pg,Celltype,Smear_Pop,Smr_samp,Diam_um,avg_volume_um3,avg_volume_uL,avg_surface_um2,SAVratio,Event_,n_CC,avg_allTLmm,allTL_sd,allTL_max,allTL_min,avg_allFLmm,allFL_sd,allFL_max,allFL_min,avg_allg,allg_sd,allg_max,allg_min,avg_allk,allK_sd,allK_max,allK_min,avg_allsgr,allsgr_sd,allsgr_max,allsgr_min,avg_allploidy,allploid_sd,allploid_max,allploid_min,avg_8ploidy,max_ploid,min_ploid,sd_ploid,avg_NDiam,sd_NDiam,min_NDiam,max_NDiam,avg_CDiam,sd_CDiam,min_CDiam,max_CDiam,avg_SCDiam,sd_SCDiam,min_SCDiam,max_SCDiam,avg_SNDiam,sd_SNDiam,min_SNDiam,max_SNDiam,n_smear,avg_Nvol_um3,sd_Nvol_um3,min_Nvol_um3,max_Nvol_um3,avg_Cvol_um3,sd_Cvol_um3,min_Cvol_um3,max_Cvol_um3,avg_Nvol_uL,sd_Nvol_uL,min_Nvol_uL,max_Nvol_uL,avg_Cvol_uL,sd_Cvol_uL,min_Cvol_uL,max_Cvol_uL,avg_Nsurf_um2,sd_Nsurf_um2,min_Nsurf_um2,max_Nsurf_um2,avg_Csurf_um2,sd_Csurf_um2,min_Csurf_um2,max_Csurf_um2,avg_CSAV,sd_CSAV,min_CSAV,max_CSAV,avg_NSAV,sd_NSAV,min_NSAV,max_NSAV
GRH_BR,51.4514,,BR82,384.0A0303942E,900.043000239150,,,185,209,34.45,0.377355225,,,avg_nuclei,NR,960,13.1987,527.7985192,5.27799E-07,90.59208032,0.171641407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,51.4514,,BR83,384.0A03039487,900.043000239239,,,180,210,33.55,0.362271893,,,avg_nuclei,NR,1284,11.31538,384.733513,3.84734E-07,71.6151904,0.186142324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,50.8425,,BR84,384.0A030394C1,900.043000239297,,,198,232,41.17,0.329698455,,,avg_nuclei,NR,4006,11.88955,400.0378901,4.00038E-07,74.85552197,0.18712108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,52.0603,,BR85,384.0A0303946F,900.043000239215,,,204,232,42.86,0.343232349,,2.78855,avg_nuclei,NR,4172,11.04988,313.9993008,3.13999E-07,63.93426717,0.203612769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,52.0603,,BR86,384.0A03039400,900.043000239104,,,212,238,54.76,0.406193125,,,avg_nuclei,NR,4208,12.12635,431.468775,4.31469E-07,78.51096322,0.181962097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,52.0603,,BR87,384.0A0303949D,900.043000239261,,,218,252,54.21,0.338748815,,,avg_nuclei,NR,4557,11.50355,378.4989326,3.78499E-07,71.62074628,0.189223113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,51.4514,,BR88,384.0A03039449,900.043000239177,,,173,198,27.34,0.352211019,,,avg_nuclei,NR,4847,13.36113,567.4591855,5.67459E-07,94.51037365,0.166550082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,50.8425,,BR89,384.0A0303945F,900.043000239199,,,198,227,41.63,0.355900698,,,avg_nuclei,NR,6100,11.86745,427.5261021,4.27526E-07,77.31265597,0.180837277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,52.0603,,BR90,384.0A03039408,900.043000239112,,,186,218,37.35,0.360513162,,,avg_nuclei,NR,6181,11.60773,384.5691322,3.84569E-07,72.51893712,0.188571913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,52.0603,,BR91,384.0A03039458,900.043000239192,,,215,244,51.7,0.355894326,,,avg_nuclei,NR,6258,11.5424,398.7452935,3.98745E-07,73.63536019,0.18466766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,50.2336,,BR92,384.0A03039453,900.043000239187,,,180,210,32.73,0.353417557,,,avg_nuclei,NR,6260,11.15733,573.2564788,5.73256E-07,86.80509071,0.151424526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,50.2336,50.8425,BR93,384.0A030394A3,900.043000239267,,,190,219,37.88,0.360643099,,,avg_nuclei,NR,6261,11.462,415.5440262,4.15544E-07,74.90818837,0.180265348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,50.2336,50.2336,BR94,384.0A03039416,900.043000239126,,,222,252,60.08,0.375429419,,,avg_nuclei,NR,6262,12.26088,471.1894313,4.71189E-07,82.49909065,0.175086887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,50.2336,,BR95,384.0A030394B0,900.043000239280,,,214,247,58.02,0.385023169,,,avg_nuclei,NR,6337,11.5894,379.1116884,3.79112E-07,71.94566541,0.189774327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,51.4514,,BR96,384.0A03039444,900.043000239172,,,221,257,63.29,0.372851355,,,avg_nuclei,NR,6339,12.33215,496.2463508,4.96246E-07,84.90995927,0.171104451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,50.8425,,BR97,384.0A03039420,900.043000239136,,,190,220,37.48,0.351990984,,,avg_nuclei,NR,6340,11.99725,441.2002384,4.412E-07,78.96766451,0.17898373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,51.4514,,BR98,384.0A0303948E,900.043000239246,,,205,237,51.3,0.385365052,,,avg_nuclei,NR,6344,11.46318,406.1154079,4.06115E-07,74.05729748,0.182355301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,52.0603,,BR99,384.0A0303947D,900.043000239229,,,185,217,35.42,0.346632561,,,avg_nuclei,NR,6345,11.80598,415.3971534,4.15397E-07,76.01045809,0.182982617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,50.2336,46.5803,BR100,384.0A03039450,900.043000239184,,,188,219,37.05,0.35274094,,,avg_nuclei,NR,6347,12.0636,403.0760575,4.03076E-07,75.68721681,0.187774033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,53.887,,BR101,384.0A03039403,900.043000239107,,,200,233,41.34,0.326815548,,2.7747,avg_nuclei,NR,6348,11.72173,407.5369533,4.07537E-07,75.0187674,0.184078442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,50.2336,,BR102,384.0A030394BF,900.043000239295,,,203,235,51.27,0.395056972,,,avg_nuclei,NR,6349,11.196,361.9209389,3.61921E-07,69.09217591,0.190904058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,51.4514,,BR103,384.0A0303943F,900.043000239167,,,213,245,53.73,0.365357972,,,avg_nuclei,NR,6501,11.27521,425.708721,4.25709E-07,75.19849753,0.176643075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,51.4514,,BR104,384.0A0303942D,900.043000239149,,,168,195,29.63,0.399602151,,,avg_nuclei,NR,6502,12.62975,482.7146062,4.82715E-07,84.74872384,0.175566935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,50.2336,,BR105,384.0A03039438,900.043000239160,,,166,190,29.09,0.424114302,,,avg_shortN,TEN,1,7.89345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,50.2336,,BR106,384.0A030394B5,900.043000239285,,,194,227,39.57,0.338289469,,,avg_shortC,TEN,1,25.70535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,51.4514,,BR107,384.0A030393FE,900.043000239102,,M,207,237,47.97,0.360350128,,,avg_cell,TEN,1,32.26058,11161.37851,1.11614E-05,651.3067423,0.058353611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,51.4514,,BR108,384.0A030394B6,900.043000239286,,F,186,216,37.27,0.369826595,,,avg_nuclei,TEN,1,12.0566,393.3301155,3.9333E-07,74.74490536,0.190030975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,53.887,,BR109,384.0A03039460,900.043000239200,,M,173,203,30.47,0.364237235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,50.8425,,BR110,384.0A030394BE,900.043000239294,,M,206,243,48.99,0.341419733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,50.2336,,BR111,384.0A0303942C,900.043000239148,,,184,208,36.5,0.405604589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,50.8425,,BR112,384.0A03039457,900.043000239191,,,208,240,51.74,0.37427662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,51.4514,51.4514,BR113,384.0A0303939D,900.043000239005,,F,193,222,34.59,0.316148873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,50.2336,,BR114,384.0A030393C2,900.043000239042,,F,200,233,47.06,0.372035309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,50.2336,,BR115,384.0A030393CF,900.043000239055,,F,178,206,30.22,0.345694762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,50.2336,,BR116,384.0A030393CD,900.043000239053,,F,183,212,34.33,0.360301625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,50.8425,,BR117,384.0A0303935F,900.043000238943,,F,175,204,29.51,0.347599151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,50.8425,44.1447,BR118,384.0A030393D7,900.043000239063,,M,190,219,42.14,0.401201166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,52.0603,,BR119,384.0A03039354,900.043000238932,,,201,230,48.03,0.394756308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,50.2336,,BR120,384.0A03039391,900.043000238993,,,188,214,38.2,0.389782236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,50.2336,,BR121,384.0A030393D9,900.043000239065,,,178,204,29.59,0.348541473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,52.0603,,BR122,384.0A030393B3,900.043000239027,,,174,200,27.45,0.343125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,51.4514,,BR123,384.0A0303933A,900.043000238906,,,169,194,28.62,0.391980479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,50.8425,,BR124,384.0A03039339,900.043000238905,,,177,204,33.71,0.397071074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,50.2336,,BR125,384.0A030393DD,900.043000239069,,,159,182,21.93,0.363767979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,63.02036667,,BR126,384.0A030394B7,900.043000239287,,,164,188,45.79,0.689123556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,50.8425,,BR127,384.0A030393B7,900.043000239031,,,147,167,17.5,0.375741042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,50.8425,,BR128,384.0A030393C7,900.043000239047,,,198,227,44.26,0.378384936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,51.4514,,BR129,384.0A030393BB,900.043000239035,,,163,181,23.47,0.395801436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,52.0603,,BR130,384.0A030393E3,900.043000239075,,,180,210,32.27,0.348450491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,59.9759,,BR131,384.0A0303939C,900.043000239004,,,172,193,25.77,0.358461478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,50.8425,,BR132,384.0A030393F7,900.043000239095,,,184,211,31,0.330000295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,50.2336,50.2336,BR133,384.0A03039489,900.043000239241,,,170,197,26.61,0.348053653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,50.2336,,BR134,384.0A03039375,900.043000238965,,,176,205,33.03,0.383395482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,50.2336,,BR135,384.0A030393CB,900.043000239051,,,183,205,30.15,0.349965903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,50.8425,,BR136,384.0A03039383,900.043000238979,,,180,208,31.18,0.346486331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,50.8425,,BR137,384.0A030393A6,900.043000239014,,,174,201,28.13,0.346402932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,51.4514,50.2336,BR138,384.0A030393A9,900.043000239017,,,183,211,33.8,0.359806773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,52.0603,,BR139,384.0A030393E4,900.043000239076,,,206,236,51.5,0.391806124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,51.4514,51.4514,BR140,384.0A03039373,900.043000238963,,,178,199,30.01,0.380808616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,52.0603,,BR141,384.0A0303933C,900.043000238908,,,174,196,30.61,0.406532355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,50.2336,,BR142,384.0A03039360,900.043000238944,,,164,186,24.4,0.379184864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,50.8425,,BR143,384.0A030394A1,900.043000239265,,,190,220,37.92,0.356123216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,49.0158,,BR144,384.0A030393D5,900.043000239061,,,180,207,33.62,0.379041422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,50.8425,,BR145,384.0A03039367,900.043000238951,,,159,181,22.66,0.38214148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,51.4514,,BR146,384.0A0303937A,900.043000238970,,,194,220,35.6,0.334335086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,50.2336,,BR147,384.0A03039340,900.043000238912,,,174,203,26.98,0.322517906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,50.2336,,BR148,384.0A03039379,900.043000238969,,,150,171,21.86,0.437181551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,52.0603,,BR149,384.0A03039388,900.043000238984,,,179,205,30.54,0.354492825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRH_BR,50.8425,,BR150,384.0A030393A8,900.043000239016,,,180,210,36.54,0.394557823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UMNov_,53.887,,,,,175,,,126,5.8935,0.394557823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UMNov_,54.49586667,,,,,175,,,82,1.7712,0.321237359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UMNov_,56.3225,,,,,175,,,118,5.2115,0.317187979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UMNov_,56.3225,,,,,175,,,112,4.3502,0.309638643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UMNov_,55.10473333,,,,,175,,,98,2.8622,0.304103732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UMNov_,63.02036667,,,,,175,,,129,6.1488,0.286431803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UMNov_,55.7136,,,,,175,,,108,3.9469,0.313317647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UMNov_,55.10473333,,,,,175,,,113,4.3526,0.301657014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UMNov_,52.65111,,,,,175,,,127,6.3947,0.312182829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UMNov_,55.10473333,,,,,175,,,106,4.1187,0.345813994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UMNov_,54.49586667,,,,,175,,,125,6.24,0.319488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UMNov_,53.887,,,,,175,,,82,1.6711,0.303082515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UMNov_,54.49586667,,,,,175,,,83,1.3812,0.241558482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UMNov_,55.7136,,,,,175,,,124,5.8759,0.30818347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UMNov_,53.2781,,,,,175,,,93,2.6292,0.326869785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UMNov_,54.49586667,,,,,175,,,96,2.7186,0.307278103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UMNov_,56.9314,,,,,175,,,125,5.5195,0.2825984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UMNov_,54.49586667,,,,,175,,,79,1.6836,0.341474001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UMNov_,58.1492,,,,,175,,,79,1.9006,0.385486746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UMNov_,52.0603,,,,,175,,,115,4.7003,0.309052355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UMNov_,53.2781,,,,,175,,,110,4.0046,0.300871525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UMNov_,55.10473333,,,,,175,,,109,3.6796,0.284132633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
